Tissue	h2_Category	OR	PValue	FDR	Test	Env
DLPFC	Non-heritable	1.6302695357564647	4.0429916219219176e-14	2.6683744704684656e-13	Both	previously_married
DLPFC	Low prediction	3.385547536309365	0.0005661643541251984	0.003113903947688591	Logit	smoking
DLPFC	Low prediction	2.2747429703951445	0.23021504018728067	0.35016005477775014	Logit	codeine
DLPFC	Low prediction	0.0	1.0	1.0	Logit	morphine
DLPFC	Low prediction	0.0	0.6276976982397251	0.8285609616764371	Logit	cocaine
DLPFC	Low prediction	0.0	1.0	1.0	Logit	ethanol
DLPFC	Low prediction	3.2908479684692518	0.0007262412374914608	0.0034237086910311725	Logit	nicotine
DLPFC	Low prediction	0.0	1.0	1.0	Logit	amphetamines
DLPFC	Low prediction	4.440789473684211	0.035586288497606644	0.09033442464777072	Logit	less_than_hs
DLPFC	Low prediction	4.267008387698043	0.018764169463258165	0.05160146602395995	Logit	more_than_hs
DLPFC	Low prediction	0.10851820250284414	0.003993602870612265	0.011980808611836796	Logit	single
DLPFC	Low prediction	0.3909218953466741	0.08439746352425259	0.14658506822633344	Logit	previously_married
DLPFC	Low prediction	3.0597066635870194	0.0017717539813633095	0.006496431264998802	DMR	smoking
DLPFC	Low prediction	2.2524843577475155	0.2334400365185001	0.35016005477775014	DMR	codeine
DLPFC	Low prediction	3.6458608833641892	0.05697293266177612	0.11750667361491324	DMR	morphine
DLPFC	Low prediction	0.0	0.6271437220867582	0.8285609616764371	DMR	cocaine
DLPFC	Low prediction	0.0	1.0	1.0	DMR	ethanol
DLPFC	Low prediction	3.6318809395732474	0.00021702541136755697	0.001432367715025876	DMR	nicotine
DLPFC	Low prediction	0.0	1.0	1.0	DMR	amphetamines
DLPFC	Low prediction	36.6	0.00013162045053402246	0.0010858687169056852	DMR	less_than_hs
DLPFC	Low prediction	36.6	0.00013162045053402246	0.0010858687169056852	DMR	more_than_hs
DLPFC	Low prediction	0.16965541490857947	0.053463441378693854	0.11750667361491324	DMR	single
DLPFC	Low prediction	0.16965541490857947	0.053463441378693854	0.11750667361491324	DMR	previously_married
DLPFC	Low prediction	3.1294311624072546	0.0014801782475236946	0.00610573527103524	Both	smoking
DLPFC	Low prediction	2.368251513980157	0.21735404381160178	0.35016005477775014	Both	codeine
DLPFC	Low prediction	0.0	1.0	1.0	Both	morphine
DLPFC	Low prediction	0.0	0.6267801626215931	0.8285609616764371	Both	cocaine
DLPFC	Low prediction	0.0	1.0	1.0	Both	ethanol
DLPFC	Low prediction	3.006397861692448	0.002035576105177925	0.006717401147087152	Both	nicotine
DLPFC	Low prediction	0.0	1.0	1.0	Both	amphetamines
DLPFC	Low prediction	41.10087719298246	9.609875537638323e-05	0.0010858687169056852	Both	less_than_hs
DLPFC	Low prediction	38.933518005540165	0.0001109365627709733	0.0010858687169056852	Both	more_than_hs
DLPFC	Low prediction	0.19073988970588235	0.08222614901920414	0.14658506822633344	Both	single
DLPFC	Low prediction	0.1899496336996337	0.08240010601063154	0.14658506822633344	Both	previously_married
